calm	greet	6	Hello. The hearth has been kind today.
calm	greet	6	Oh, you. The kindling was just laid.
calm	greet	6	Ah, good. The kettle warms over the embers.
calm	greet	6	There you are. The torch needed a friend.
calm	greet	6	Glad you came. The flames were getting bored.
calm	greet	6	Welcome. The fire is in a gentle mood.
calm	greet	6	Hello, friend. The smoke is sweet today.
calm	greet	6	Ah, the warmth carried you in.
calm	greet	6	Good to see you. Sit by the glow.
calm	greet	6	You found me. Tending the embers, as always.
calm	greet	6	There you are. The hearth was waiting.
calm	greet	6	Oh, hello. The kiln runs warm today.
calm	greet	6	You came at a soft hour for fire.
calm	greet	6	Ah, a familiar face. The flames brighten for you.
calm	greet	6	Good. The torch leaned your way.
calm	greet	6	Well met. The embers are humming low.
calm	greet	6	Nice. I was talking to the fire alone.
calm	greet	6	Oh good. The hearth wanted a visitor.
calm	greet	6	You again. That warms more than the fire.
calm	greet	6	Ah, the smoke pointed your way.
calm	greet	6	Hello. Mind the bright coals on the right.
calm	greet	6	There you are. The kindling is dry today.
calm	greet	6	Glad you made it. The flames are easy.
calm	greet	6	Ah, good timing. The fire is just right.
calm	greet	6	Welcome back. The hearth missed you.
calm	greet	6	Oh, lovely. Another face by the glow.
calm	greet	6	Good morning. The embers held the night well.
calm	greet	6	Hello. The fire sends its slow regards.
calm	greet	6	Ah, there you are. I kept a torch lit.
calm	greet	6	Hello, dear one. The warmth is forgiving today.
calm	greet	6	Glad you came. The blaze needed company.
calm	greet	6	Oh, you. Sit close to the warm stones.
calm	greet	6	Welcome. The flames are dancing kindly.
calm	greet	6	Good afternoon. The hearth is gentle.
calm	greet	6	Ah, a visitor. The fire stirred for you.
calm	greet	6	Hello. The embers are between songs.
calm	greet	6	Good to see you. The kiln is humming low.
calm	greet	6	You came. The slow flame was patient.
calm	greet	6	Hello, friend. The torch is steady.
calm	greet	6	Oh, there you are. I was warming a thought.
calm	farewell	6	Off I go. The fire will not feed itself.
calm	farewell	6	See you. Mind the hot stones at the gate.
calm	farewell	6	Until later. The flames keep their promises.
calm	farewell	6	Take care. The path is warm tonight.
calm	farewell	6	Goodbye for now. The embers hold steady.
calm	farewell	6	Off to the hearth. Catch you later.
calm	farewell	6	Be well. The smoke is gentle this hour.
calm	farewell	6	I should go. The kindling needs sorting.
calm	farewell	6	Farewell. The old fire blesses easy days.
calm	farewell	6	See you by the glow later.
calm	farewell	6	Alright. The kiln is calling me.
calm	farewell	6	Stay warm. The flames will walk with you.
calm	farewell	6	Later. The torch keeps a light for you.
calm	farewell	6	Going. The fire will not wait forever.
calm	farewell	6	Take care on the road. The hearth stays lit.
calm	farewell	6	Bye for now. The blaze likes a slow hour.
calm	farewell	6	Until next time. May the warmth favour you.
calm	farewell	6	See you around. The nights are kind now.
calm	farewell	6	Off I wander. The embers are banked.
calm	farewell	6	Goodbye. The smoke will carry word.
calm	farewell	6	I should stoke up. Be safe out there.
calm	farewell	6	Take care, dear one. The flames lean gentle.
calm	farewell	6	See you later. The kettle grows cold.
calm	farewell	6	Walk well. The kiln watches kindly.
calm	farewell	6	Off to the woodpile. Until later.
calm	farewell	6	Goodbye. The fire will remember you.
calm	farewell	6	Be well. The embers nod you on.
calm	farewell	6	Until next. May your hearth stay bright.
calm	farewell	6	Later. I have coals to tend.
calm	farewell	6	Be careful of loose stones. See you.
calm	farewell	6	Stay well. The torch sends its light.
calm	farewell	6	Alright, off. The blaze begs attention.
calm	farewell	6	Take care. The flames are kind today.
calm	farewell	6	Goodbye for now. The warmth holds.
calm	farewell	6	Off to work. Catch you at dusk.
calm	farewell	6	Until later. Keep your hands warm.
calm	farewell	6	See you. The fire will find you home.
calm	farewell	6	Farewell. The old hearth wishes you well.
calm	farewell	6	Alright, be well. The path is bright.
calm	farewell	6	Go gently. The night is on our side.
calm	chatter	6	The embers are lazy this hour.
calm	chatter	6	The hearth is humming a kind tune.
calm	chatter	6	Old fire prefers a slow day.
calm	chatter	6	The smoke is shy today, it seems.
calm	chatter	6	I could watch a flame for hours.
calm	chatter	6	The kindling cracked something funny this morning.
calm	chatter	6	The torch is sulking again.
calm	chatter	6	Strange how warm days feel long.
calm	chatter	6	The fire is behaving, for once.
calm	chatter	6	The embers nap when the yard is quiet.
calm	chatter	6	A good day for drying tinder.
