calm	greet	6	Hello. The line of sight is open.
calm	greet	6	Steady morning. Glad you climbed up.
calm	greet	6	From above, I saw you coming.
calm	greet	6	Quiet up here. Take a seat.
calm	greet	6	Welcome. The wind is fair today.
calm	greet	6	There you are. Bow stays slack.
calm	greet	6	Hello. The range is wide and clear.
calm	greet	6	Steady. Pleased to share the perch.
calm	greet	6	Good light today. Glad of company.
calm	greet	6	From the ridge, I watched you climb.
calm	greet	6	Hello. Quiver is full and ready.
calm	greet	6	Welcome up. Few people make the climb.
calm	greet	6	Steady weather. Sit if you like.
calm	greet	6	Hello. The string is freshly waxed.
calm	greet	6	From the high stone, I saw you.
calm	greet	6	Welcome. Mark the soft spot to sit.
calm	greet	6	Hello. The mark stays where I left it.
calm	greet	6	Steady day. Eyes have been kind.
calm	greet	6	Welcome to the perch. Quiet enough.
calm	greet	6	Hello. Patient hands, patient day.
calm	greet	6	Glad you found the path up.
calm	greet	6	There you are. Just watching.
calm	greet	6	Hello. Took the south draw, I see.
calm	greet	6	Welcome up. Sit with me a while.
calm	greet	6	Good to see you climbed safe.
calm	greet	6	Hello. Sit. Take a breath.
calm	greet	6	There you are. Knew you would come.
calm	greet	6	Welcome up. Plenty of room.
calm	greet	6	Hello, friend. Pull up a stone.
calm	greet	6	Glad of company today.
calm	greet	6	Hello. Rest a moment first.
calm	greet	6	There you are. Patient as ever.
calm	greet	6	Welcome. The slope was easy enough?
calm	greet	6	Hello. Quiet visit, quiet day.
calm	greet	6	Good morning. Sit a while.
calm	greet	6	There you are. Was just listening.
calm	greet	6	Hello. Easy day to be up here.
calm	greet	6	Welcome. The view does not move.
calm	greet	6	Hello. Glad of a familiar face.
calm	greet	6	There. You found the perch.
calm	farewell	6	Off to scout the south range.
calm	farewell	6	Going. The wind is quiet enough.
calm	farewell	6	See you. Keep low through the pines.
calm	farewell	6	Off. The bow needs a fresh wax.
calm	farewell	6	Later. The perch goes cold.
calm	farewell	6	Going to walk the line quietly.
calm	farewell	6	Take care. Mind the long range.
calm	farewell	6	Off. The arrow count needs checking.
calm	farewell	6	Until later. The watch is mine tonight.
calm	farewell	6	Going to climb above the ridge.
calm	farewell	6	Off. The string needs a new turn.
calm	farewell	6	See you. The wind kept you safe.
calm	farewell	6	Later. The quiver needs sorting.
calm	farewell	6	Off, quietly. Save your breath.
calm	farewell	6	Going to set a fresh mark.
calm	farewell	6	Take care. Steady steps home.
calm	farewell	6	Off. The feather fletching wants a trim.
calm	farewell	6	See you. Watch the long shadows.
calm	farewell	6	Until later. The target waits.
calm	farewell	6	Going up to the high perch.
calm	farewell	6	Off. The bow stays with me.
calm	farewell	6	Later. The draw needs more practice.
calm	farewell	6	Going to watch the south line.
calm	farewell	6	Take care. Quiet feet, quiet path.
calm	farewell	6	Off I go. Take your time.
calm	farewell	6	See you. Keep your head up.
calm	farewell	6	Later. Travel light.
calm	farewell	6	Off, friend. Go safely.
calm	farewell	6	Going. Catch you at dusk.
calm	farewell	6	Take care. Long road for you.
calm	farewell	6	Until later. Walk easy.
calm	farewell	6	Off. Be well, be careful.
calm	farewell	6	See you. Mind the loose stones.
calm	farewell	6	Later. The path is open.
calm	farewell	6	Going. Hope the day is kind.
calm	farewell	6	Off, quietly. Until next time.
calm	farewell	6	See you. Small steps home.
calm	farewell	6	Later. Keep to the lit path.
calm	farewell	6	Off, then. Go well.
calm	farewell	6	Goodbye for now. Stay even.
calm	chatter	6	The wind drops at noon, mostly.
calm	chatter	6	The perch is quiet today.
calm	chatter	6	The string sings a soft note.
calm	chatter	6	The quiver smells of cedar.
calm	chatter	6	The range is open all the way down.
calm	chatter	6	The bow is heavy in the cold.
calm	chatter	6	The feather fletching held well.
calm	chatter	6	The target stayed put all morning.
calm	chatter	6	The mark is still where I left it.
calm	chatter	6	The wind reads true today.
calm	chatter	6	The watch is easy at this hour.
calm	chatter	6	The high perch warms in the sun.
calm	chatter	6	Old arrows sit better in dry weather.
calm	chatter	6	The string holds its tune.
calm	chatter	6	Patience pays better than speed.
calm	chatter	6	The draw came clean this morning.
calm	chatter	6	The shot sat in the centre.
calm	chatter	6	Steady hands like a quiet day.
calm	chatter	6	The line of sight is clean.
calm	chatter	6	The above wind is gentle.
calm	chatter	6	The below wind is gentler still.
calm	chatter	6	The quiver is full today.
calm	chatter	6	Quiet days suit a slow draw.
calm	chatter	6	The bow takes the cold well.
calm	chatter	6	The hill is friendlier in calm.
calm	chatter	6	Long days are good for thinking.
calm	chatter	6	The valley is hushed today.
calm	chatter	6	Birds settle when the wind drops.
calm	chatter	6	The grass has not stirred in hours.
calm	chatter	6	The sun lays kindly on the stones.
calm	chatter	6	A still day is a forgiving day.
calm	chatter	6	The light is honest right now.
calm	chatter	6	Cold air keeps the eyes sharp.
calm	chatter	6	The path looks longer in calm.
calm	chatter	6	Time slows on a quiet hill.
calm	chatter	6	Even the crows are calm today.
calm	chatter	6	The trees barely moved this hour.
calm	chatter	6	Few sounds carry up here today.
calm	chatter	6	The day asks little, for once.
calm	chatter	6	The afternoon will pass slowly.
calm	ask	6	How is the wind on your side?
calm	ask	6	Did the south range stay quiet?
calm	ask	6	Have you seen the high mark?
calm	ask	6	Is the bow keeping its tune?
calm	ask	6	Did the new arrows fly true?
calm	ask	6	How does the string feel today?
calm	ask	6	Have the deer come past below?
calm	ask	6	Is the perch still steady?
calm	ask	6	Where did the wind drop hardest?
calm	ask	6	Did the shot sit where you wanted?
calm	ask	6	Have you climbed above the ridge yet?
calm	ask	6	How is the quiver holding up?
calm	ask	6	Did the target hold its place?
calm	ask	6	Is the line of sight still clean?
calm	ask	6	Have you tried the cedar feathers?
calm	ask	6	Where is the wind reading wrong?
calm	ask	6	Did the draw feel even today?
calm	ask	6	Is the watch quiet on your side?
calm	ask	6	How far does the range run there?
calm	ask	6	Have the trees been still today?
calm	ask	6	Did the wax hold on the string?
calm	ask	6	Is the perch warm in the morning?
calm	ask	6	Where did you mark the trail?
calm	ask	6	How is the wind above the trees?
calm	ask	6	Did you sleep well last night?
calm	ask	6	How is the climb treating you?
calm	ask	6	Have the days been kind?
calm	ask	6	Is the path still easy?
calm	ask	6	Did the rain catch you?
calm	ask	6	How is the cold this morning?
calm	ask	6	Have you eaten yet today?
calm	ask	6	Is the slope holding firm?
calm	ask	6	Where did you come up from?
calm	ask	6	Did anyone follow behind you?
calm	ask	6	How long can you stay?
calm	ask	6	Have you been resting enough?
calm	ask	6	Is the ground softer below?
calm	ask	6	Where did the day take you?
calm	ask	6	Did the climb tire you?
calm	ask	6	How are your hands today?
calm	answer	6	Yes. The wind reads true.
calm	answer	6	No. The range stayed quiet.
calm	answer	6	Yes. The string held its tune.
calm	answer	6	Right. The shot sat clean.
calm	answer	6	Maybe. The mark needs another look.
calm	answer	6	Yes. The quiver is full enough.
calm	answer	6	No. The perch was steady all hour.
calm	answer	6	Probably. The wind would allow it.
calm	answer	6	Yes. The draw felt even.
calm	answer	6	No. The above wind was odd.
calm	answer	6	Right. The line of sight stayed open.
calm	answer	6	Yes. The target held its place.
calm	answer	6	No. The bow needs a fresh wax.
calm	answer	6	Maybe. The feathers want trimming.
calm	answer	6	Yes. The watch was easy enough.
calm	answer	6	No. The low wind was tricky.
calm	answer	6	Right. The arrow flew clean.
calm	answer	6	Yes. The patient shot is best.
calm	answer	6	Probably. The high perch is warm.
calm	answer	6	No. The string slipped early.
calm	answer	6	Yes. Quiet ground holds the draw.
calm	answer	6	Right. The cedar feathers fly true.
calm	answer	6	Yes. The bow took the cold.
calm	answer	6	No. The mark drifted a finger.
calm	answer	6	Yes. That sounds about right.
calm	answer	6	No. Not in my view.
calm	answer	6	Maybe. I would wait and see.
calm	answer	6	Right. That fits well enough.
calm	answer	6	Yes. I think so too.
calm	answer	6	No. Better hold off.
calm	answer	6	Probably. Worth a try.
calm	answer	6	Yes. Quietly, though.
calm	answer	6	No. Not today, at least.
calm	answer	6	Right. We can manage that.
calm	answer	6	Yes. Slow and steady is fine.
calm	answer	6	No. Best to leave it.
calm	answer	6	Maybe. Could go either way.
calm	answer	6	Yes. I would try it.
calm	answer	6	Right. Sounds like a plan.
calm	answer	6	No. Not the right hour.
calm	refuse	6	No. The wind would carry the shot.
calm	refuse	6	Not today. The string needs rest.
calm	refuse	6	I will not. The range is too long.
calm	refuse	6	Sorry. The bow stays slack today.
calm	refuse	6	No. The perch needs me.
calm	refuse	6	Not now. The watch is mine.
calm	refuse	6	I cannot. The mark is unset.
calm	refuse	6	No. The arrow count is short.
calm	refuse	6	Not this hour. The wind is wrong.
calm	refuse	6	Sorry. The draw is not ready.
calm	refuse	6	No. The quiver wants sorting first.
calm	refuse	6	I will not. The line is unclear.
calm	refuse	6	Not yet. The target moves too much.
calm	refuse	6	No. Patient hands say no.
calm	refuse	6	I cannot. The sight is poor today.
calm	refuse	6	Sorry. The high perch needs watching.
calm	refuse	6	No. The wind is not steady.
calm	refuse	6	Not now. The string was just waxed.
calm	refuse	6	I will not waste the shot.
calm	refuse	6	No. The shot is not earned yet.
calm	refuse	6	Not today. Above wind is rough.
calm	refuse	6	Sorry. The bow needs a re-string.
calm	refuse	6	I cannot. The range needs walking first.
