calm	greet	6	Hello. The shadows have been quiet today.
calm	greet	6	Oh, you. The stars said you were near.
calm	greet	6	Ah, good. The kettle has just started.
calm	greet	6	There you are. The moon told me hours ago.
calm	greet	6	Glad you came. The cauldron runs low on company.
calm	greet	6	Good to see you. The yard feels gentler with two.
calm	greet	6	Hello, friend. The old herbs are drying well.
calm	greet	6	Ah, the winds brought you back.
calm	greet	6	Welcome. The spirits like a visitor.
calm	greet	6	You found me. Not that I was hiding.
calm	greet	6	There you are. I was just stirring.
calm	greet	6	Oh, hello. The brew is warm if you want some.
calm	greet	6	You came at a good hour. The air is soft.
calm	greet	6	Ah, a familiar face. Sit if you like.
calm	greet	6	Good. The shadows leaned your way.
calm	greet	6	Well met. The fate threads hum today.
calm	greet	6	Nice. I was starting to talk to the cauldron.
calm	greet	6	Oh good. The old moon stone wanted to say hi.
calm	greet	6	You again. That is a fine thing.
calm	greet	6	Ah, the garden said someone was coming.
calm	greet	6	Hello. Mind the jars by the door.
calm	greet	6	There you are. The pot took its time.
calm	greet	6	Glad you made it. The road is kind today.
calm	greet	6	Ah, good timing. Tea is just on.
calm	greet	6	Welcome back. The smoke is sweet tonight.
calm	greet	6	Oh, lovely. Another pair of hands is useful.
calm	greet	6	Good morning. The stars are still warm.
calm	greet	6	Hello. The spirits send their regards.
calm	greet	6	Ah, there you are. I kept a cup ready.
calm	greet	6	Hello, dear one. The day feels forgiving.
calm	greet	6	Glad you came. The owl said you would.
calm	greet	6	Oh, you. Come sit by the warm stone.
calm	greet	6	Welcome. The herbs are cooperative today.
calm	greet	6	Good afternoon. The brew is behaving.
calm	greet	6	Ah, a visitor. The wind was whispering.
calm	greet	6	Hello. The cauldron is between moods.
calm	greet	6	Good to see you. Quiet here, as you see.
calm	greet	6	You came. The old moon was patient.
calm	greet	6	Hello, friend. The charms are napping.
calm	greet	6	Oh, there you are. I was just thinking of you.
calm	farewell	6	Off I go. The brew will not stir itself.
calm	farewell	6	See you. Mind the shadows at the gate.
calm	farewell	6	Until later. The moon keeps its promises.
calm	farewell	6	Take care. The path is kind tonight.
calm	farewell	6	Goodbye for now. The stars are steady.
calm	farewell	6	Off to the cauldron. Catch you later.
calm	farewell	6	Be well. The winds are gentle this hour.
calm	farewell	6	I should go. The herbs grow impatient.
calm	farewell	6	Farewell. The old magic blesses easy days.
calm	farewell	6	See you by the fire later.
calm	farewell	6	Alright. The pot is calling me.
calm	farewell	6	Stay warm. The spirits will walk with you.
calm	farewell	6	Later. The stars keep a light for you.
calm	farewell	6	Going. The brew will not wait forever.
calm	farewell	6	Take care on the path. I will be here.
calm	farewell	6	Bye for now. The moon likes a slow hour.
calm	farewell	6	Until next time. May the day favour you.
calm	farewell	6	See you around. The nights are soft now.
calm	farewell	6	Off I wander. The herbs are ready.
calm	farewell	6	Goodbye. The owl will carry a word.
calm	farewell	6	I should stir. Be safe out there.
calm	farewell	6	Take care, dear one. The shadows lean gentle.
calm	farewell	6	See you later. The tea grows cold.
calm	farewell	6	Walk well. The old stones watch kindly.
calm	farewell	6	Off to the garden. Until later.
calm	farewell	6	Goodbye. The charms will remember you.
calm	farewell	6	Be well. The spirits nod you on.
calm	farewell	6	Until next. May your hearth stay warm.
calm	farewell	6	Later. I have roots to tend.
calm	farewell	6	Be careful of loose stones. See you.
calm	farewell	6	Stay well. The moon sends its regards.
calm	farewell	6	Alright, off. The brew begs attention.
calm	farewell	6	Take care. The stars are kind today.
calm	farewell	6	Goodbye for now. The threads hold.
calm	farewell	6	Off to work. Catch you at dusk.
calm	farewell	6	Until later. Keep your head up.
calm	farewell	6	See you. The winds will find you.
